"incident_date","allegation_id","disciplined","officer1","officer2"
"2015-11-30 18:00:00-06",108015,"",29487,20149
"2015-11-30 18:00:00-06",108015,"",29487,6362
"2015-11-30 18:00:00-06",108015,"",29487,30834
"2015-11-30 18:00:00-06",108015,"",29487,13632
"2015-11-30 18:00:00-06",108015,"",29487,19505
"2015-11-30 18:00:00-06",108015,"",29487,29472
"2015-11-30 18:00:00-06",108015,"",29487,12067
"2015-11-30 18:00:00-06",108015,"",29487,28276
"2015-11-30 18:00:00-06",108015,"",29487,17999
"2015-11-30 18:00:00-06",108015,"",29487,30116
"2015-11-30 18:00:00-06",108015,"",29487,21146
"2015-11-24 18:00:00-06",108056,False,9742,23493
"2015-11-24 18:00:00-06",108056,False,23493,9742
"2015-07-21 19:00:00-05",108103,False,5328,31992
"2015-07-21 19:00:00-05",108103,False,31992,5328
"2015-02-12 18:00:00-06",108108,False,30197,24401
"2015-02-12 18:00:00-06",108108,False,24401,30197
"2015-11-05 18:00:00-06",108120,False,12667,17593
"2015-11-05 18:00:00-06",108120,False,17593,12667
"2015-08-08 19:00:00-05",108296,False,32281,31950
"2015-08-08 19:00:00-05",108296,False,31950,32281
"2015-07-23 19:00:00-05",108376,"",22218,20307
"2015-07-23 19:00:00-05",108376,"",20307,22218
"2015-05-18 19:00:00-05",108377,False,25664,18099
"2015-05-18 19:00:00-05",108377,False,18099,25664
"2015-09-08 19:00:00-05",108438,False,27312,14965
"2015-09-08 19:00:00-05",108438,False,27312,3463
"2015-09-08 19:00:00-05",108438,False,14965,27312
"2015-09-08 19:00:00-05",108438,False,14965,3463
"2015-09-08 19:00:00-05",108438,False,3463,27312
"2015-09-08 19:00:00-05",108438,False,3463,14965
"2015-09-09 19:00:00-05",108500,"",13176,30552
"2015-09-09 19:00:00-05",108500,"",30552,13176
"2015-04-06 19:00:00-05",108510,False,31840,32195
"2015-04-06 19:00:00-05",108510,False,31840,32174
"2015-04-06 19:00:00-05",108510,False,31840,31930
"2015-04-06 19:00:00-05",108510,False,31840,31899
"2015-04-06 19:00:00-05",108510,False,31840,32369
"2015-04-06 19:00:00-05",108510,False,31840,32243
"2015-04-06 19:00:00-05",108510,False,31840,31922
"2015-04-06 19:00:00-05",108510,False,32195,31840
"2015-04-06 19:00:00-05",108510,False,32195,32174
"2015-04-06 19:00:00-05",108510,False,32195,31930
"2015-04-06 19:00:00-05",108510,False,32195,31899
"2015-04-06 19:00:00-05",108510,False,32195,32369
"2015-04-06 19:00:00-05",108510,False,32195,32243
"2015-04-06 19:00:00-05",108510,False,32195,31922
"2015-04-06 19:00:00-05",108510,False,32174,31840
"2015-04-06 19:00:00-05",108510,False,32174,32195
"2015-04-06 19:00:00-05",108510,False,32174,31930
"2015-04-06 19:00:00-05",108510,False,32174,31899
"2015-04-06 19:00:00-05",108510,False,32174,32369
"2015-04-06 19:00:00-05",108510,False,32174,32243
"2015-04-06 19:00:00-05",108510,False,32174,31922
"2015-04-06 19:00:00-05",108510,False,31930,31840
"2015-04-06 19:00:00-05",108510,False,31930,32195
"2015-04-06 19:00:00-05",108510,False,31930,32174
"2015-04-06 19:00:00-05",108510,False,31930,31899
"2015-04-06 19:00:00-05",108510,False,31930,32369
"2015-04-06 19:00:00-05",108510,False,31930,32243
"2015-04-06 19:00:00-05",108510,False,31930,31922
"2015-04-06 19:00:00-05",108510,False,31899,31840
"2015-04-06 19:00:00-05",108510,False,31899,32195
"2015-04-06 19:00:00-05",108510,False,31899,32174
"2015-04-06 19:00:00-05",108510,False,31899,31930
"2015-04-06 19:00:00-05",108510,False,31899,32369
"2015-04-06 19:00:00-05",108510,False,31899,32243
"2015-04-06 19:00:00-05",108510,False,31899,31922
"2015-04-06 19:00:00-05",108510,False,32369,31840
"2015-04-06 19:00:00-05",108510,False,32369,32195
"2015-04-06 19:00:00-05",108510,False,32369,32174
"2015-04-06 19:00:00-05",108510,False,32369,31930
"2015-04-06 19:00:00-05",108510,False,32369,31899
"2015-04-06 19:00:00-05",108510,False,32369,32243
"2015-04-06 19:00:00-05",108510,False,32369,31922
"2015-04-06 19:00:00-05",108510,False,32243,31840
"2015-04-06 19:00:00-05",108510,False,32243,32195
"2015-04-06 19:00:00-05",108510,False,32243,32174
"2015-04-06 19:00:00-05",108510,False,32243,31930
"2015-04-06 19:00:00-05",108510,False,32243,31899
"2015-04-06 19:00:00-05",108510,False,32243,32369
"2015-04-06 19:00:00-05",108510,False,32243,31922
"2015-04-06 19:00:00-05",108510,False,31922,31840
"2015-04-06 19:00:00-05",108510,False,31922,32195
"2015-04-06 19:00:00-05",108510,False,31922,32174
"2015-04-06 19:00:00-05",108510,False,31922,31930
"2015-04-06 19:00:00-05",108510,False,31922,31899
"2015-04-06 19:00:00-05",108510,False,31922,32369
"2015-04-06 19:00:00-05",108510,False,31922,32243
"2015-09-10 19:00:00-05",108628,False,29676,16032
"2015-09-10 19:00:00-05",108628,False,29676,27669
"2015-09-10 19:00:00-05",108628,False,16032,29676
"2015-09-10 19:00:00-05",108628,False,16032,27669
"2015-09-10 19:00:00-05",108628,False,27669,29676
"2015-09-10 19:00:00-05",108628,False,27669,16032
"2015-01-02 18:00:00-06",108685,False,31853,13996
"2015-01-02 18:00:00-06",108685,False,13996,31853
"2015-06-10 19:00:00-05",108689,False,2805,2419
"2015-06-10 19:00:00-05",108689,False,2419,2805
"2015-04-23 19:00:00-05",108692,False,854,1039
"2015-04-23 19:00:00-05",108692,False,1039,854
"2015-04-05 19:00:00-05",108868,False,6599,254
"2015-04-05 19:00:00-05",108868,False,254,6599
"2015-08-12 19:00:00-05",108875,"",20046,29197
"2015-08-12 19:00:00-05",108875,"",20046,14061
"2015-08-12 19:00:00-05",108875,"",29197,20046
"2015-08-12 19:00:00-05",108875,"",29197,14061
"2015-08-12 19:00:00-05",108875,"",14061,20046
"2015-08-12 19:00:00-05",108875,"",14061,29197
"2015-12-03 18:00:00-06",108881,False,8315,28832
"2015-12-03 18:00:00-06",108881,False,28832,8315
"2015-04-04 19:00:00-05",108913,"",24536,21955
"2015-04-04 19:00:00-05",108913,"",21955,24536
"2015-02-05 18:00:00-06",108974,"",23266,30277
"2015-02-05 18:00:00-06",108974,"",23266,14400
"2015-02-05 18:00:00-06",108974,"",23266,25665
"2015-02-05 18:00:00-06",108974,"",30277,23266
"2015-02-05 18:00:00-06",108974,"",30277,14400
"2015-02-05 18:00:00-06",108974,"",30277,25665
"2015-02-05 18:00:00-06",108974,"",14400,23266
"2015-02-05 18:00:00-06",108974,"",14400,30277
"2015-02-05 18:00:00-06",108974,"",14400,25665
"2015-02-05 18:00:00-06",108974,"",25665,23266
"2015-02-05 18:00:00-06",108974,"",25665,30277
"2015-02-05 18:00:00-06",108974,"",25665,14400
"2015-11-27 18:00:00-06",108978,"",3998,22915
"2015-11-27 18:00:00-06",108978,"",22915,3998
"2015-11-30 18:00:00-06",108984,False,23254,3003
"2015-11-30 18:00:00-06",108984,False,3003,23254
"2015-03-25 19:00:00-05",109078,False,9138,31629
"2015-03-25 19:00:00-05",109078,False,9138,1021
"2015-03-25 19:00:00-05",109078,False,31629,9138
"2015-03-25 19:00:00-05",109078,False,31629,1021
"2015-03-25 19:00:00-05",109078,False,1021,9138
"2015-03-25 19:00:00-05",109078,False,1021,31629
"2015-05-08 19:00:00-05",109079,"",32287,32276
"2015-05-08 19:00:00-05",109079,"",32276,32287
"2015-11-25 18:00:00-06",109189,False,23713,23978
"2015-11-25 18:00:00-06",109189,False,23978,23713
"2015-10-09 19:00:00-05",109208,"",22488,5125
"2015-10-09 19:00:00-05",109208,"",22488,27677
"2015-10-09 19:00:00-05",109208,"",22488,16918
"2015-10-09 19:00:00-05",109208,"",22488,1298
"2015-10-09 19:00:00-05",109208,"",22488,29015
"2015-10-09 19:00:00-05",109208,"",22488,16733
"2015-10-09 19:00:00-05",109208,"",22488,11099
"2015-10-09 19:00:00-05",109208,"",22488,31367
"2015-10-09 19:00:00-05",109208,"",22488,24449
"2015-10-09 19:00:00-05",109208,"",5125,22488
"2015-10-09 19:00:00-05",109208,"",5125,27677
"2015-10-09 19:00:00-05",109208,"",5125,16918
"2015-10-09 19:00:00-05",109208,"",5125,1298
"2015-10-09 19:00:00-05",109208,"",5125,29015
"2015-10-09 19:00:00-05",109208,"",5125,16733
"2015-10-09 19:00:00-05",109208,"",5125,11099
"2015-10-09 19:00:00-05",109208,"",5125,31367
"2015-10-09 19:00:00-05",109208,"",5125,24449
"2015-10-09 19:00:00-05",109208,"",27677,22488
"2015-10-09 19:00:00-05",109208,"",27677,5125
"2015-10-09 19:00:00-05",109208,"",27677,16918
"2015-10-09 19:00:00-05",109208,"",27677,1298
"2015-10-09 19:00:00-05",109208,"",27677,29015
"2015-10-09 19:00:00-05",109208,"",27677,16733
"2015-10-09 19:00:00-05",109208,"",27677,11099
"2015-10-09 19:00:00-05",109208,"",27677,31367
"2015-10-09 19:00:00-05",109208,"",27677,24449
"2015-10-09 19:00:00-05",109208,"",16918,22488
"2015-10-09 19:00:00-05",109208,"",16918,5125
"2015-10-09 19:00:00-05",109208,"",16918,27677
"2015-10-09 19:00:00-05",109208,"",16918,1298
"2015-10-09 19:00:00-05",109208,"",16918,29015
"2015-10-09 19:00:00-05",109208,"",16918,16733
"2015-10-09 19:00:00-05",109208,"",16918,11099
"2015-10-09 19:00:00-05",109208,"",16918,31367
"2015-10-09 19:00:00-05",109208,"",16918,24449
"2015-10-09 19:00:00-05",109208,"",1298,22488
"2015-10-09 19:00:00-05",109208,"",1298,5125
"2015-10-09 19:00:00-05",109208,"",1298,27677
"2015-10-09 19:00:00-05",109208,"",1298,16918
"2015-10-09 19:00:00-05",109208,"",1298,29015
"2015-10-09 19:00:00-05",109208,"",1298,16733
"2015-10-09 19:00:00-05",109208,"",1298,11099
"2015-10-09 19:00:00-05",109208,"",1298,31367
"2015-10-09 19:00:00-05",109208,"",1298,24449
"2015-10-09 19:00:00-05",109208,"",29015,22488
"2015-10-09 19:00:00-05",109208,"",29015,5125
"2015-10-09 19:00:00-05",109208,"",29015,27677
"2015-10-09 19:00:00-05",109208,"",29015,16918
"2015-10-09 19:00:00-05",109208,"",29015,1298
"2015-10-09 19:00:00-05",109208,"",29015,16733
"2015-10-09 19:00:00-05",109208,"",29015,11099
"2015-10-09 19:00:00-05",109208,"",29015,31367
"2015-10-09 19:00:00-05",109208,"",29015,24449
"2015-10-09 19:00:00-05",109208,"",16733,22488
"2015-10-09 19:00:00-05",109208,"",16733,5125
"2015-10-09 19:00:00-05",109208,"",16733,27677
"2015-10-09 19:00:00-05",109208,"",16733,16918
"2015-10-09 19:00:00-05",109208,"",16733,1298
"2015-10-09 19:00:00-05",109208,"",16733,29015
"2015-10-09 19:00:00-05",109208,"",16733,11099
"2015-10-09 19:00:00-05",109208,"",16733,31367
"2015-10-09 19:00:00-05",109208,"",16733,24449
"2015-10-09 19:00:00-05",109208,"",11099,22488
"2015-10-09 19:00:00-05",109208,"",11099,5125
"2015-10-09 19:00:00-05",109208,"",11099,27677
"2015-10-09 19:00:00-05",109208,"",11099,16918
"2015-10-09 19:00:00-05",109208,"",11099,1298
"2015-10-09 19:00:00-05",109208,"",11099,29015
"2015-10-09 19:00:00-05",109208,"",11099,16733
"2015-10-09 19:00:00-05",109208,"",11099,31367
"2015-10-09 19:00:00-05",109208,"",11099,24449
"2015-10-09 19:00:00-05",109208,"",31367,22488
"2015-10-09 19:00:00-05",109208,"",31367,5125
"2015-10-09 19:00:00-05",109208,"",31367,27677
"2015-10-09 19:00:00-05",109208,"",31367,16918
"2015-10-09 19:00:00-05",109208,"",31367,1298
"2015-10-09 19:00:00-05",109208,"",31367,29015
"2015-10-09 19:00:00-05",109208,"",31367,16733
"2015-10-09 19:00:00-05",109208,"",31367,11099
"2015-10-09 19:00:00-05",109208,"",31367,24449
"2015-10-09 19:00:00-05",109208,"",24449,22488
"2015-10-09 19:00:00-05",109208,"",24449,5125
"2015-10-09 19:00:00-05",109208,"",24449,27677
"2015-10-09 19:00:00-05",109208,"",24449,16918
"2015-10-09 19:00:00-05",109208,"",24449,1298
"2015-10-09 19:00:00-05",109208,"",24449,29015
"2015-10-09 19:00:00-05",109208,"",24449,16733
"2015-10-09 19:00:00-05",109208,"",24449,11099
"2015-10-09 19:00:00-05",109208,"",24449,31367
"2015-02-08 18:00:00-06",109228,"",31144,16202
"2015-02-08 18:00:00-06",109228,"",31144,4007
"2015-02-08 18:00:00-06",109228,"",31144,27611
"2015-02-08 18:00:00-06",109228,"",16202,31144
"2015-02-08 18:00:00-06",109228,"",16202,4007
"2015-02-08 18:00:00-06",109228,"",16202,27611
"2015-02-08 18:00:00-06",109228,"",4007,31144
"2015-02-08 18:00:00-06",109228,"",4007,16202
"2015-02-08 18:00:00-06",109228,"",4007,27611
"2015-02-08 18:00:00-06",109228,"",27611,31144
"2015-02-08 18:00:00-06",109228,"",27611,16202
"2015-02-08 18:00:00-06",109228,"",27611,4007
"2015-01-01 18:00:00-06",109241,"",26189,7113
"2015-01-01 18:00:00-06",109241,"",7113,26189
"2015-05-18 19:00:00-05",109259,"",15531,1386
"2015-05-18 19:00:00-05",109259,"",1386,15531
"2015-05-12 19:00:00-05",109276,"",1193,1172
"2015-05-12 19:00:00-05",109276,"",1193,3808
"2015-05-12 19:00:00-05",109276,"",1193,32054
"2015-05-12 19:00:00-05",109276,"",1172,1193
"2015-05-12 19:00:00-05",109276,"",1172,3808
"2015-05-12 19:00:00-05",109276,"",1172,32054
"2015-05-12 19:00:00-05",109276,"",3808,1193
"2015-05-12 19:00:00-05",109276,"",3808,1172
"2015-05-12 19:00:00-05",109276,"",3808,32054
"2015-05-12 19:00:00-05",109276,"",32054,1193
"2015-05-12 19:00:00-05",109276,"",32054,1172
"2015-05-12 19:00:00-05",109276,"",32054,3808
"2015-10-14 19:00:00-05",109285,"",5613,17773
"2015-10-14 19:00:00-05",109285,"",17773,5613
"2015-08-21 19:00:00-05",109286,False,31578,11713
"2015-08-21 19:00:00-05",109286,False,31578,1471
"2015-08-21 19:00:00-05",109286,False,11713,31578
"2015-08-21 19:00:00-05",109286,False,11713,1471
"2015-08-21 19:00:00-05",109286,False,1471,31578
"2015-08-21 19:00:00-05",109286,False,1471,11713
"2015-10-09 19:00:00-05",109299,False,29726,28757
"2015-10-09 19:00:00-05",109299,False,28757,29726
"2015-01-22 18:00:00-06",109300,"",18721,10960
"2015-01-22 18:00:00-06",109300,"",18721,4900
"2015-01-22 18:00:00-06",109300,"",10960,18721
"2015-01-22 18:00:00-06",109300,"",10960,4900
"2015-01-22 18:00:00-06",109300,"",4900,18721
"2015-01-22 18:00:00-06",109300,"",4900,10960
"2015-04-01 19:00:00-05",109303,"",3526,31144
"2015-04-01 19:00:00-05",109303,"",31144,3526
"2015-04-22 19:00:00-05",109322,"",15360,23239
"2015-04-22 19:00:00-05",109322,"",15360,30290
"2015-04-22 19:00:00-05",109322,"",23239,15360
"2015-04-22 19:00:00-05",109322,"",23239,30290
"2015-04-22 19:00:00-05",109322,"",30290,15360
"2015-04-22 19:00:00-05",109322,"",30290,23239
"2015-07-09 19:00:00-05",109324,"",21753,17576
"2015-07-09 19:00:00-05",109324,"",17576,21753
"2015-09-30 19:00:00-05",109331,"",14234,16560
"2015-09-30 19:00:00-05",109331,"",16560,14234
"2015-08-25 19:00:00-05",109333,"",17189,20273
"2015-08-25 19:00:00-05",109333,"",20273,17189
"2015-03-08 19:00:00-05",110175,"",17278,23139
"2015-03-08 19:00:00-05",110175,"",17278,27472
"2015-03-08 19:00:00-05",110175,"",17278,5189
"2015-03-08 19:00:00-05",110175,"",17278,6741
"2015-03-08 19:00:00-05",110175,"",23139,17278
"2015-03-08 19:00:00-05",110175,"",23139,27472
"2015-03-08 19:00:00-05",110175,"",23139,5189
"2015-03-08 19:00:00-05",110175,"",23139,6741
"2015-03-08 19:00:00-05",110175,"",27472,17278
"2015-03-08 19:00:00-05",110175,"",27472,23139
"2015-03-08 19:00:00-05",110175,"",27472,5189
"2015-03-08 19:00:00-05",110175,"",27472,6741
"2015-03-08 19:00:00-05",110175,"",5189,17278
"2015-03-08 19:00:00-05",110175,"",5189,23139
"2015-03-08 19:00:00-05",110175,"",5189,27472
"2015-03-08 19:00:00-05",110175,"",5189,6741
"2015-03-08 19:00:00-05",110175,"",6741,17278
"2015-03-08 19:00:00-05",110175,"",6741,23139
"2015-03-08 19:00:00-05",110175,"",6741,27472
"2015-03-08 19:00:00-05",110175,"",6741,5189
"2015-05-12 19:00:00-05",110261,"",14046,25166
"2015-05-12 19:00:00-05",110261,"",25166,14046
"2015-08-31 19:00:00-05",110308,"",4443,653
"2015-08-31 19:00:00-05",110308,"",653,4443
"2015-03-20 19:00:00-05",110393,"",8023,3876
"2015-03-20 19:00:00-05",110393,"",8023,31251
"2015-03-20 19:00:00-05",110393,"",3876,8023
"2015-03-20 19:00:00-05",110393,"",3876,31251
"2015-03-20 19:00:00-05",110393,"",31251,8023
"2015-03-20 19:00:00-05",110393,"",31251,3876
"2015-08-07 19:00:00-05",106267,False,6211,30119
"2015-08-07 19:00:00-05",106267,False,30119,6211
"2015-08-27 19:00:00-05",106486,False,7701,17056
"2015-08-27 19:00:00-05",106486,False,17056,7701
"2015-10-16 19:00:00-05",107073,"",2037,28069
"2015-10-16 19:00:00-05",107073,"",2037,16256
"2015-10-16 19:00:00-05",107073,"",28069,2037
"2015-10-16 19:00:00-05",107073,"",28069,16256
"2015-10-16 19:00:00-05",107073,"",16256,2037
"2015-10-16 19:00:00-05",107073,"",16256,28069
"2015-03-07 18:00:00-06",104666,"",28756,4692
"2015-03-07 18:00:00-06",104666,"",28756,31436
"2015-03-07 18:00:00-06",104666,"",28756,29120
"2015-03-07 18:00:00-06",104666,"",28756,7322
"2015-03-07 18:00:00-06",104666,"",4692,28756
"2015-03-07 18:00:00-06",104666,"",4692,31436
"2015-03-07 18:00:00-06",104666,"",4692,29120
"2015-03-07 18:00:00-06",104666,"",4692,7322
"2015-03-07 18:00:00-06",104666,"",31436,28756
"2015-03-07 18:00:00-06",104666,"",31436,4692
"2015-03-07 18:00:00-06",104666,"",31436,29120
"2015-03-07 18:00:00-06",104666,"",31436,7322
"2015-03-07 18:00:00-06",104666,"",29120,28756
"2015-03-07 18:00:00-06",104666,"",29120,4692
"2015-03-07 18:00:00-06",104666,"",29120,31436
"2015-03-07 18:00:00-06",104666,"",29120,7322
"2015-03-07 18:00:00-06",104666,"",7322,28756
"2015-03-07 18:00:00-06",104666,"",7322,4692
"2015-03-07 18:00:00-06",104666,"",7322,31436
"2015-03-07 18:00:00-06",104666,"",7322,29120
"2015-01-01 18:00:00-06",104075,"",14481,12806
"2015-01-01 18:00:00-06",104075,"",14481,9371
"2015-01-01 18:00:00-06",104075,"",14481,31237
"2015-01-01 18:00:00-06",104075,"",14481,19510
"2015-01-01 18:00:00-06",104075,"",14481,12731
"2015-01-01 18:00:00-06",104075,"",14481,7537
"2015-01-01 18:00:00-06",104075,"",14481,30971
"2015-01-01 18:00:00-06",104075,"",14481,6676
"2015-01-01 18:00:00-06",104075,"",14481,13288
"2015-01-01 18:00:00-06",104075,"",12806,14481
"2015-01-01 18:00:00-06",104075,"",12806,9371
"2015-01-01 18:00:00-06",104075,"",12806,31237
"2015-01-01 18:00:00-06",104075,"",12806,19510
"2015-01-01 18:00:00-06",104075,"",12806,12731
"2015-01-01 18:00:00-06",104075,"",12806,7537
"2015-01-01 18:00:00-06",104075,"",12806,30971
"2015-01-01 18:00:00-06",104075,"",12806,6676
"2015-01-01 18:00:00-06",104075,"",12806,13288
"2015-01-01 18:00:00-06",104075,"",9371,14481
"2015-01-01 18:00:00-06",104075,"",9371,12806
"2015-01-01 18:00:00-06",104075,"",9371,31237
"2015-01-01 18:00:00-06",104075,"",9371,19510
"2015-01-01 18:00:00-06",104075,"",9371,12731
"2015-01-01 18:00:00-06",104075,"",9371,7537
"2015-01-01 18:00:00-06",104075,"",9371,30971
"2015-01-01 18:00:00-06",104075,"",9371,6676
"2015-01-01 18:00:00-06",104075,"",9371,13288
"2015-01-01 18:00:00-06",104075,"",31237,14481
"2015-01-01 18:00:00-06",104075,"",31237,12806
"2015-01-01 18:00:00-06",104075,"",31237,9371
"2015-01-01 18:00:00-06",104075,"",31237,19510
"2015-01-01 18:00:00-06",104075,"",31237,12731
"2015-01-01 18:00:00-06",104075,"",31237,7537
"2015-01-01 18:00:00-06",104075,"",31237,30971
"2015-01-01 18:00:00-06",104075,"",31237,6676
"2015-01-01 18:00:00-06",104075,"",31237,13288
"2015-01-01 18:00:00-06",104075,"",19510,14481
"2015-01-01 18:00:00-06",104075,"",19510,12806
"2015-01-01 18:00:00-06",104075,"",19510,9371
"2015-01-01 18:00:00-06",104075,"",19510,31237
"2015-01-01 18:00:00-06",104075,"",19510,12731
"2015-01-01 18:00:00-06",104075,"",19510,7537
"2015-01-01 18:00:00-06",104075,"",19510,30971
"2015-01-01 18:00:00-06",104075,"",19510,6676
"2015-01-01 18:00:00-06",104075,"",19510,13288
"2015-01-01 18:00:00-06",104075,"",12731,14481
"2015-01-01 18:00:00-06",104075,"",12731,12806
"2015-01-01 18:00:00-06",104075,"",12731,9371
"2015-01-01 18:00:00-06",104075,"",12731,31237
"2015-01-01 18:00:00-06",104075,"",12731,19510
"2015-01-01 18:00:00-06",104075,"",12731,7537
"2015-01-01 18:00:00-06",104075,"",12731,30971
"2015-01-01 18:00:00-06",104075,"",12731,6676
"2015-01-01 18:00:00-06",104075,"",12731,13288
"2015-01-01 18:00:00-06",104075,"",7537,14481
"2015-01-01 18:00:00-06",104075,"",7537,12806
"2015-01-01 18:00:00-06",104075,"",7537,9371
"2015-01-01 18:00:00-06",104075,"",7537,31237
"2015-01-01 18:00:00-06",104075,"",7537,19510
"2015-01-01 18:00:00-06",104075,"",7537,12731
"2015-01-01 18:00:00-06",104075,"",7537,30971
"2015-01-01 18:00:00-06",104075,"",7537,6676
"2015-01-01 18:00:00-06",104075,"",7537,13288
"2015-01-01 18:00:00-06",104075,"",30971,14481
"2015-01-01 18:00:00-06",104075,"",30971,12806
"2015-01-01 18:00:00-06",104075,"",30971,9371
"2015-01-01 18:00:00-06",104075,"",30971,31237
"2015-01-01 18:00:00-06",104075,"",30971,19510
"2015-01-01 18:00:00-06",104075,"",30971,12731
"2015-01-01 18:00:00-06",104075,"",30971,7537
"2015-01-01 18:00:00-06",104075,"",30971,6676
"2015-01-01 18:00:00-06",104075,"",30971,13288
"2015-01-01 18:00:00-06",104075,"",6676,14481
"2015-01-01 18:00:00-06",104075,"",6676,12806
"2015-01-01 18:00:00-06",104075,"",6676,9371
"2015-01-01 18:00:00-06",104075,"",6676,31237
"2015-01-01 18:00:00-06",104075,"",6676,19510
"2015-01-01 18:00:00-06",104075,"",6676,12731
"2015-01-01 18:00:00-06",104075,"",6676,7537
"2015-01-01 18:00:00-06",104075,"",6676,30971
"2015-01-01 18:00:00-06",104075,"",6676,13288
"2015-01-01 18:00:00-06",104075,"",13288,14481
"2015-01-01 18:00:00-06",104075,"",13288,12806
"2015-01-01 18:00:00-06",104075,"",13288,9371
"2015-01-01 18:00:00-06",104075,"",13288,31237
"2015-01-01 18:00:00-06",104075,"",13288,19510
"2015-01-01 18:00:00-06",104075,"",13288,12731
"2015-01-01 18:00:00-06",104075,"",13288,7537
"2015-01-01 18:00:00-06",104075,"",13288,30971
"2015-01-01 18:00:00-06",104075,"",13288,6676
"2015-01-11 18:00:00-06",104175,"",2113,3897
"2015-01-11 18:00:00-06",104175,"",2113,30515
"2015-01-11 18:00:00-06",104175,"",3897,2113
"2015-01-11 18:00:00-06",104175,"",3897,30515
"2015-01-11 18:00:00-06",104175,"",30515,2113
"2015-01-11 18:00:00-06",104175,"",30515,3897
"2015-01-17 18:00:00-06",104210,"",29795,430
"2015-01-17 18:00:00-06",104210,"",29795,6666
"2015-01-17 18:00:00-06",104210,"",29795,8400
"2015-01-17 18:00:00-06",104210,"",29795,24628
"2015-01-17 18:00:00-06",104210,"",430,29795
"2015-01-17 18:00:00-06",104210,"",430,6666
"2015-01-17 18:00:00-06",104210,"",430,8400
"2015-01-17 18:00:00-06",104210,"",430,24628
"2015-01-17 18:00:00-06",104210,"",6666,29795
"2015-01-17 18:00:00-06",104210,"",6666,430
"2015-01-17 18:00:00-06",104210,"",6666,8400
"2015-01-17 18:00:00-06",104210,"",6666,24628
"2015-01-17 18:00:00-06",104210,"",8400,29795
"2015-01-17 18:00:00-06",104210,"",8400,430
"2015-01-17 18:00:00-06",104210,"",8400,6666
"2015-01-17 18:00:00-06",104210,"",8400,24628
"2015-01-17 18:00:00-06",104210,"",24628,29795
"2015-01-17 18:00:00-06",104210,"",24628,430
"2015-01-17 18:00:00-06",104210,"",24628,6666
"2015-01-17 18:00:00-06",104210,"",24628,8400
"2015-01-16 18:00:00-06",104211,"",10659,8089
"2015-01-16 18:00:00-06",104211,"",10659,8288
"2015-01-16 18:00:00-06",104211,"",10659,29635
"2015-01-16 18:00:00-06",104211,"",10659,28291
"2015-01-16 18:00:00-06",104211,"",10659,484
"2015-01-16 18:00:00-06",104211,"",10659,874
"2015-01-16 18:00:00-06",104211,"",10659,14358
"2015-01-16 18:00:00-06",104211,"",8089,10659
"2015-01-16 18:00:00-06",104211,"",8089,8288
"2015-01-16 18:00:00-06",104211,"",8089,29635
"2015-01-16 18:00:00-06",104211,"",8089,28291
"2015-01-16 18:00:00-06",104211,"",8089,484
"2015-01-16 18:00:00-06",104211,"",8089,874
"2015-01-16 18:00:00-06",104211,"",8089,14358
"2015-01-16 18:00:00-06",104211,"",8288,10659
"2015-01-16 18:00:00-06",104211,"",8288,8089
"2015-01-16 18:00:00-06",104211,"",8288,29635
"2015-01-16 18:00:00-06",104211,"",8288,28291
"2015-01-16 18:00:00-06",104211,"",8288,484
"2015-01-16 18:00:00-06",104211,"",8288,874
"2015-01-16 18:00:00-06",104211,"",8288,14358
"2015-01-16 18:00:00-06",104211,"",29635,10659
"2015-01-16 18:00:00-06",104211,"",29635,8089
"2015-01-16 18:00:00-06",104211,"",29635,8288
"2015-01-16 18:00:00-06",104211,"",29635,28291
"2015-01-16 18:00:00-06",104211,"",29635,484
"2015-01-16 18:00:00-06",104211,"",29635,874
"2015-01-16 18:00:00-06",104211,"",29635,14358
"2015-01-16 18:00:00-06",104211,"",28291,10659
"2015-01-16 18:00:00-06",104211,"",28291,8089
"2015-01-16 18:00:00-06",104211,"",28291,8288
"2015-01-16 18:00:00-06",104211,"",28291,29635
"2015-01-16 18:00:00-06",104211,"",28291,484
"2015-01-16 18:00:00-06",104211,"",28291,874
"2015-01-16 18:00:00-06",104211,"",28291,14358
"2015-01-16 18:00:00-06",104211,"",484,10659
"2015-01-16 18:00:00-06",104211,"",484,8089
"2015-01-16 18:00:00-06",104211,"",484,8288
"2015-01-16 18:00:00-06",104211,"",484,29635
"2015-01-16 18:00:00-06",104211,"",484,28291
"2015-01-16 18:00:00-06",104211,"",484,874
"2015-01-16 18:00:00-06",104211,"",484,14358
"2015-01-16 18:00:00-06",104211,"",874,10659
"2015-01-16 18:00:00-06",104211,"",874,8089
"2015-01-16 18:00:00-06",104211,"",874,8288
"2015-01-16 18:00:00-06",104211,"",874,29635
"2015-01-16 18:00:00-06",104211,"",874,28291
"2015-01-16 18:00:00-06",104211,"",874,484
"2015-01-16 18:00:00-06",104211,"",874,14358
"2015-01-16 18:00:00-06",104211,"",14358,10659
"2015-01-16 18:00:00-06",104211,"",14358,8089
"2015-01-16 18:00:00-06",104211,"",14358,8288
"2015-01-16 18:00:00-06",104211,"",14358,29635
"2015-01-16 18:00:00-06",104211,"",14358,28291
"2015-01-16 18:00:00-06",104211,"",14358,484
"2015-01-16 18:00:00-06",104211,"",14358,874
